"","PFAM_IDs","Conserved_W"
"8237","PF20543","0"
"8238","PF20544","1"
"8239","PF20545","0"
"8240","PF20546","0"
"8241","PF20547","0"
"8242","PF20549","1"
"8243","PF20551","0"
"8244","PF20552","0"
"8245","PF20554","0"
"8246","PF20556","0"
"8247","PF20560","0"
"8248","PF20563","0"
"8249","PF20565","0"
"8250","PF20567","0"
"8251","PF20568","0"
"8252","PF20570","1"
"8253","PF20575","0"
"8254","PF20576","2"
"8255","PF20578","0"
"8256","PF20579","0"
"8257","PF20580","0"
"8258","PF20581","0"
"8259","PF20582","0"
"8260","PF20583","0"
"8261","PF20584","0"
"8262","PF20585","0"
"8263","PF20586","0"
"8264","PF20587","0"
"8265","PF20589","0"
"8266","PF20597","0"
"8267","PF20598","0"
"8268","PF20600","0"
"8269","PF20601","0"
"8270","PF20603","0"
"8271","PF20604","0"
"8272","PF20605","0"
"8273","PF20606","0"
"8274","PF20611","0"
"8275","PF20612","0"
"8276","PF20613","0"
"8277","PF20615","0"
"8278","PF20616","0"
"8279","PF20619","0"
"8280","PF20620","0"
"8281","PF20622","0"
"8282","membraneprotein","0"
